Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Region,State,City,Category,Sub-Category,Product Name,Quantity,Discount,Sales,Profit,Payment Mode
ORD-101573,2022-05-04,2022-05-11,First Class,CUST-1083,Customer 159,Consumer,East,Kerala,Thiruvananthapuram,Furniture,Chairs,Chairs Item 3,5,0.0,25076.76,1571.7,UPI
ORD-101574,2022-02-07,2022-02-14,Standard Class,CUST-1392,Customer 9,Consumer,East,Kerala,Kochi,Office Supplies,Paper,Paper Item 4,6,0.0,4321.41,486.85,Debit Card
ORD-101575,2022-11-24,2022-11-25,First Class,CUST-1414,Customer 395,Consumer,North,Kerala,Kochi,Furniture,Bookcases,Bookcases Item 1,5,0.2,16868.89,400.68,Net Banking
ORD-101576,2022-09-08,2022-09-15,Same Day,CUST-1504,Customer 337,Consumer,East,Gujarat,Surat,Office Supplies,Binders,Binders Item 6,6,0.15,6089.49,446.7,UPI
ORD-101577,2022-06-25,2022-06-29,Same Day,CUST-1054,Customer 376,Consumer,East,Kerala,Thiruvananthapuram,Furniture,Bookcases,Bookcases Item 4,3,0.0,20223.56,1409.29,Net Banking
ORD-101578,2023-08-25,2023-08-27,Same Day,CUST-1384,Customer 262,Home Office,South,Karnataka,Mangaluru,Office Supplies,Envelopes,Envelopes Item 4,1,0.1,200.61,13.75,Debit Card
ORD-101579,2023-03-30,2023-04-01,Second Class,CUST-1119,Customer 216,Consumer,West,West Bengal,Siliguri,Office Supplies,Art,Art Item 12,3,0.15,2159.96,92.57,Debit Card
ORD-101580,2022-02-06,2022-02-08,Same Day,CUST-1382,Customer 366,Corporate,North,Gujarat,Ahmedabad,Furniture,Furnishings,Furnishings Item 10,4,0.1,29218.28,3147.31,UPI
ORD-101581,2022-11-12,2022-11-16,Same Day,CUST-1417,Customer 206,Home Office,East,Kerala,Kochi,Office Supplies,Labels,Labels Item 4,7,0.0,5215.15,364.87,Net Banking
ORD-101582,2023-11-19,2023-11-25,Second Class,CUST-1350,Customer 62,Corporate,East,Maharashtra,Nagpur,Office Supplies,Binders,Binders Item 8,7,0.0,6442.95,1241.29,UPI
ORD-101583,2023-08-16,2023-08-17,Standard Class,CUST-1226,Customer 186,Consumer,West,Telangana,Warangal,Office Supplies,Envelopes,Envelopes Item 1,6,0.0,6432.74,345.01,Credit Card
ORD-101584,2022-04-24,2022-05-01,Standard Class,CUST-1984,Customer 188,Home Office,North,Maharashtra,Nagpur,Furniture,Furnishings,Furnishings Item 12,7,0.0,41414.4,1588.53,UPI
ORD-101585,2022-02-09,2022-02-13,Same Day,CUST-1725,Customer 198,Home Office,North,Karnataka,Bengaluru,Technology,Accessories,Accessories Item 15,4,0.0,21047.9,1389.16,Net Banking
ORD-101586,2022-10-28,2022-10-30,Second Class,CUST-1608,Customer 249,Home Office,East,Kerala,Kochi,Technology,Machines,Machines Item 3,7,0.15,148804.0,11037.15,Credit Card
ORD-101587,2022-08-12,2022-08-17,First Class,CUST-1049,Customer 240,Corporate,South,Delhi,New Delhi,Furniture,Tables,Tables Item 9,7,0.15,70046.66,6852.71,Debit Card
ORD-101588,2022-11-14,2022-11-17,Same Day,CUST-1994,Customer 81,Consumer,South,Gujarat,Surat,Office Supplies,Labels,Labels Item 5,2,0.0,1240.52,249.95,UPI
ORD-101589,2022-12-15,2022-12-22,Standard Class,CUST-1990,Customer 371,Corporate,North,Gujarat,Surat,Office Supplies,Binders,Binders Item 10,7,0.0,2378.18,162.68,UPI
ORD-101590,2022-04-25,2022-04-29,First Class,CUST-1886,Customer 268,Consumer,North,Tamil Nadu,Madurai,Technology,Accessories,Accessories Item 1,1,0.1,33324.79,1894.27,COD
ORD-101591,2023-11-29,2023-12-03,Same Day,CUST-1651,Customer 214,Home Office,East,Maharashtra,Pune,Furniture,Bookcases,Bookcases Item 12,4,0.2,8810.08,1043.56,Net Banking
ORD-101592,2022-11-19,2022-11-20,Same Day,CUST-1443,Customer 54,Home Office,North,Uttar Pradesh,Kanpur,Office Supplies,Binders,Binders Item 15,7,0.0,9601.01,996.31,UPI
ORD-101593,2023-07-22,2023-07-23,Standard Class,CUST-1643,Customer 330,Corporate,North,Delhi,New Delhi,Furniture,Tables,Tables Item 3,7,0.1,62461.88,7804.55,COD
ORD-101594,2022-02-09,2022-02-13,Standard Class,CUST-1814,Customer 179,Home Office,West,West Bengal,Siliguri,Technology,Machines,Machines Item 10,4,0.0,160753.78,27458.26,UPI
ORD-101595,2022-02-09,2022-02-11,Standard Class,CUST-1649,Customer 49,Home Office,South,Delhi,New Delhi,Furniture,Furnishings,Furnishings Item 10,4,0.15,38282.66,-1513.7,UPI
ORD-101596,2022-10-16,2022-10-19,Same Day,CUST-1249,Customer 293,Corporate,West,Karnataka,Bengaluru,Office Supplies,Binders,Binders Item 12,4,0.0,3065.36,343.81,Credit Card
ORD-101597,2022-09-19,2022-09-26,Second Class,CUST-1339,Customer 4,Consumer,East,Tamil Nadu,Madurai,Technology,Accessories,Accessories Item 4,1,0.1,3835.96,437.81,COD
ORD-101598,2022-08-04,2022-08-05,First Class,CUST-1139,Customer 62,Corporate,North,Tamil Nadu,Chennai,Furniture,Bookcases,Bookcases Item 6,6,0.05,55625.06,1591.11,Debit Card
ORD-101599,2022-05-27,2022-06-03,Second Class,CUST-1720,Customer 359,Home Office,East,Gujarat,Vadodara,Office Supplies,Envelopes,Envelopes Item 15,3,0.15,3483.47,128.41,Net Banking
ORD-101600,2022-12-02,2022-12-04,First Class,CUST-1284,Customer 37,Consumer,East,Telangana,Warangal,Technology,Copiers,Copiers Item 5,4,0.0,38392.34,6832.18,UPI
ORD-101601,2022-06-17,2022-06-24,Second Class,CUST-1925,Customer 188,Corporate,East,Uttar Pradesh,Noida,Technology,Accessories,Accessories Item 9,7,0.0,186653.98,41076.27,COD
ORD-101602,2022-04-02,2022-04-07,Same Day,CUST-1560,Customer 176,Home Office,East,Rajasthan,Udaipur,Furniture,Bookcases,Bookcases Item 15,1,0.0,4440.58,3.96,COD
ORD-101603,2022-12-19,2022-12-20,First Class,CUST-1869,Customer 156,Consumer,South,Gujarat,Ahmedabad,Technology,Machines,Machines Item 12,2,0.2,67230.66,5122.27,Net Banking
ORD-101604,2023-07-25,2023-07-27,First Class,CUST-1355,Customer 358,Consumer,North,Maharashtra,Mumbai,Technology,Phones,Phones Item 1,3,0.15,94572.21,26672.49,Debit Card
ORD-101605,2023-07-25,2023-07-27,Same Day,CUST-1634,Customer 12,Corporate,West,Gujarat,Ahmedabad,Office Supplies,Envelopes,Envelopes Item 13,5,0.2,1868.93,462.52,Debit Card
ORD-101606,2023-11-12,2023-11-15,Same Day,CUST-1225,Customer 371,Consumer,South,Maharashtra,Mumbai,Technology,Copiers,Copiers Item 14,4,0.0,47623.66,9119.87,UPI
ORD-101607,2022-12-29,2023-01-01,Second Class,CUST-1165,Customer 182,Corporate,West,Rajasthan,Jaipur,Technology,Copiers,Copiers Item 5,4,0.0,27295.04,2985.55,Net Banking
ORD-101608,2023-07-11,2023-07-16,Standard Class,CUST-1721,Customer 310,Consumer,West,Telangana,Hyderabad,Office Supplies,Paper,Paper Item 12,4,0.1,5129.84,479.62,Debit Card
ORD-101609,2022-12-11,2022-12-13,First Class,CUST-1404,Customer 357,Consumer,South,Tamil Nadu,Coimbatore,Furniture,Chairs,Chairs Item 4,2,0.05,12963.76,1711.33,Net Banking
ORD-101610,2023-11-24,2023-11-30,Standard Class,CUST-1709,Customer 108,Consumer,South,Uttar Pradesh,Kanpur,Technology,Phones,Phones Item 13,4,0.2,87032.07,12774.8,Credit Card
ORD-101611,2022-06-19,2022-06-21,Standard Class,CUST-1292,Customer 177,Corporate,West,Tamil Nadu,Coimbatore,Office Supplies,Binders,Binders Item 1,7,0.0,5091.1,288.2,Net Banking
ORD-101612,2022-12-22,2022-12-25,Standard Class,CUST-1911,Customer 259,Consumer,East,Tamil Nadu,Madurai,Technology,Accessories,Accessories Item 10,5,0.0,70480.68,12718.04,COD
ORD-101613,2022-07-10,2022-07-16,Standard Class,CUST-1248,Customer 229,Corporate,West,Karnataka,Mysuru,Office Supplies,Binders,Binders Item 5,1,0.2,994.38,164.24,Net Banking
ORD-101614,2023-10-29,2023-10-30,First Class,CUST-1190,Customer 66,Home Office,South,West Bengal,Siliguri,Office Supplies,Art,Art Item 12,7,0.0,10094.33,1433.6,COD
ORD-101615,2023-02-26,2023-02-27,Second Class,CUST-1245,Customer 46,Home Office,North,Delhi,New Delhi,Office Supplies,Storage,Storage Item 4,7,0.2,2914.98,509.93,COD
ORD-101616,2023-12-01,2023-12-08,Standard Class,CUST-1057,Customer 104,Home Office,North,Karnataka,Mysuru,Technology,Phones,Phones Item 8,1,0.0,44704.85,10018.09,UPI
ORD-101617,2022-01-07,2022-01-11,Standard Class,CUST-1801,Customer 239,Consumer,South,Kerala,Thiruvananthapuram,Office Supplies,Art,Art Item 10,6,0.0,6039.42,476.02,UPI
ORD-101618,2022-05-13,2022-05-16,Same Day,CUST-1801,Customer 307,Home Office,East,Delhi,New Delhi,Furniture,Bookcases,Bookcases Item 4,7,0.05,61203.27,8340.27,Debit Card
ORD-101619,2023-07-11,2023-07-15,Second Class,CUST-1659,Customer 292,Corporate,South,Rajasthan,Jaipur,Office Supplies,Paper,Paper Item 7,1,0.1,1171.46,271.9,Debit Card
ORD-101620,2022-01-31,2022-02-06,First Class,CUST-1827,Customer 25,Corporate,East,West Bengal,Kolkata,Office Supplies,Paper,Paper Item 7,2,0.15,927.62,173.24,Debit Card
ORD-101621,2023-06-19,2023-06-22,Second Class,CUST-1552,Customer 130,Home Office,North,Tamil Nadu,Chennai,Office Supplies,Labels,Labels Item 2,3,0.0,3719.17,900.23,Net Banking
ORD-101622,2023-03-02,2023-03-07,Second Class,CUST-1769,Customer 139,Home Office,East,Gujarat,Surat,Furniture,Furnishings,Furnishings Item 2,3,0.0,9230.53,106.92,Credit Card
ORD-101623,2023-01-29,2023-01-31,Same Day,CUST-1521,Customer 187,Corporate,North,Tamil Nadu,Coimbatore,Furniture,Bookcases,Bookcases Item 11,4,0.1,9979.02,1287.77,UPI
ORD-101624,2023-11-03,2023-11-08,Second Class,CUST-1159,Customer 380,Consumer,West,Telangana,Hyderabad,Furniture,Furnishings,Furnishings Item 13,6,0.1,64239.05,5239.08,UPI
ORD-101625,2022-12-29,2023-01-04,Second Class,CUST-1698,Customer 62,Home Office,East,Gujarat,Ahmedabad,Office Supplies,Art,Art Item 4,2,0.2,1681.1,412.47,COD
ORD-101626,2023-03-13,2023-03-16,Standard Class,CUST-1510,Customer 30,Consumer,East,Uttar Pradesh,Lucknow,Office Supplies,Paper,Paper Item 4,4,0.0,3943.72,94.57,Credit Card
ORD-101627,2023-11-01,2023-11-07,Second Class,CUST-1088,Customer 212,Corporate,North,Delhi,New Delhi,Office Supplies,Storage,Storage Item 10,6,0.0,1679.31,164.1,Debit Card
ORD-101628,2023-07-05,2023-07-07,First Class,CUST-1069,Customer 227,Corporate,East,Karnataka,Bengaluru,Office Supplies,Storage,Storage Item 12,5,0.15,2313.52,487.98,UPI
ORD-101629,2022-03-23,2022-03-24,Same Day,CUST-1434,Customer 113,Home Office,West,Karnataka,Mysuru,Furniture,Tables,Tables Item 5,4,0.2,21488.54,3415.83,UPI
ORD-101630,2022-12-22,2022-12-23,Second Class,CUST-1354,Customer 109,Home Office,South,Rajasthan,Udaipur,Office Supplies,Storage,Storage Item 15,5,0.1,953.17,51.64,Credit Card
ORD-101631,2022-09-15,2022-09-21,Second Class,CUST-1632,Customer 288,Home Office,East,Rajasthan,Udaipur,Furniture,Tables,Tables Item 9,2,0.0,9380.28,-181.85,UPI
ORD-101632,2023-12-19,2023-12-23,Second Class,CUST-1922,Customer 51,Corporate,West,Kerala,Thiruvananthapuram,Technology,Machines,Machines Item 9,3,0.15,22416.48,1972.46,UPI
ORD-101633,2023-08-12,2023-08-15,Standard Class,CUST-1345,Customer 42,Home Office,South,Tamil Nadu,Coimbatore,Technology,Phones,Phones Item 4,5,0.15,106894.96,9657.85,COD
ORD-101634,2023-06-08,2023-06-11,Second Class,CUST-1071,Customer 129,Consumer,East,Telangana,Warangal,Office Supplies,Binders,Binders Item 10,3,0.0,1147.55,165.13,Debit Card
ORD-101635,2022-10-22,2022-10-23,Second Class,CUST-1011,Customer 86,Consumer,East,Telangana,Warangal,Office Supplies,Art,Art Item 13,6,0.0,5362.19,1324.34,UPI
ORD-101636,2022-08-12,2022-08-19,Second Class,CUST-1905,Customer 303,Consumer,North,Telangana,Warangal,Technology,Machines,Machines Item 10,3,0.05,113507.86,9170.17,Credit Card
ORD-101637,2023-06-09,2023-06-14,Standard Class,CUST-1980,Customer 1,Consumer,West,Telangana,Hyderabad,Furniture,Chairs,Chairs Item 3,1,0.0,7065.3,667.15,COD
ORD-101638,2022-02-15,2022-02-22,Same Day,CUST-1376,Customer 303,Consumer,North,Delhi,New Delhi,Office Supplies,Storage,Storage Item 7,4,0.0,4634.97,333.93,COD
ORD-101639,2023-10-29,2023-10-31,Standard Class,CUST-1234,Customer 96,Consumer,South,Uttar Pradesh,Kanpur,Office Supplies,Binders,Binders Item 6,2,0.1,692.81,100.75,Debit Card
ORD-101640,2022-04-23,2022-04-28,Same Day,CUST-1837,Customer 369,Corporate,West,Delhi,New Delhi,Office Supplies,Storage,Storage Item 1,4,0.0,960.12,196.87,Net Banking
ORD-101641,2022-08-21,2022-08-26,Second Class,CUST-1001,Customer 92,Consumer,West,Maharashtra,Mumbai,Office Supplies,Paper,Paper Item 10,1,0.0,116.3,26.48,COD
ORD-101642,2022-01-17,2022-01-23,Same Day,CUST-1921,Customer 292,Corporate,West,Maharashtra,Pune,Technology,Machines,Machines Item 2,2,0.15,22052.07,1702.46,Net Banking
ORD-101643,2022-12-26,2022-12-27,Same Day,CUST-1213,Customer 15,Consumer,West,Karnataka,Bengaluru,Furniture,Bookcases,Bookcases Item 5,2,0.05,17149.04,336.77,Debit Card
ORD-101644,2022-08-11,2022-08-18,First Class,CUST-1400,Customer 196,Corporate,North,Delhi,New Delhi,Office Supplies,Storage,Storage Item 8,1,0.0,116.58,4.93,Credit Card
ORD-101645,2023-12-01,2023-12-08,Standard Class,CUST-1243,Customer 17,Home Office,North,Tamil Nadu,Madurai,Office Supplies,Labels,Labels Item 13,6,0.2,848.65,102.7,UPI
ORD-101646,2023-03-24,2023-03-25,First Class,CUST-1311,Customer 224,Consumer,East,Gujarat,Vadodara,Office Supplies,Paper,Paper Item 4,7,0.0,10051.49,981.22,Credit Card
ORD-101647,2022-12-31,2023-01-07,Standard Class,CUST-1364,Customer 222,Home Office,East,Tamil Nadu,Coimbatore,Furniture,Chairs,Chairs Item 11,1,0.0,7844.67,-9.8,Credit Card
ORD-101648,2023-11-06,2023-11-07,Standard Class,CUST-1330,Customer 75,Corporate,North,Rajasthan,Jaipur,Furniture,Bookcases,Bookcases Item 9,7,0.05,58600.06,5601.43,Debit Card
ORD-101649,2022-11-22,2022-11-28,Standard Class,CUST-1617,Customer 33,Home Office,North,Karnataka,Mysuru,Office Supplies,Binders,Binders Item 7,1,0.15,283.8,22.56,UPI
ORD-101650,2023-04-12,2023-04-16,First Class,CUST-1380,Customer 35,Home Office,South,Gujarat,Vadodara,Technology,Phones,Phones Item 6,3,0.0,95152.89,8625.76,Net Banking
ORD-101651,2023-02-18,2023-02-23,Same Day,CUST-1850,Customer 369,Home Office,North,Rajasthan,Jaipur,Technology,Accessories,Accessories Item 13,7,0.15,119663.05,31291.55,Credit Card
ORD-101652,2023-03-31,2023-04-06,Second Class,CUST-1288,Customer 379,Home Office,South,Delhi,New Delhi,Furniture,Tables,Tables Item 11,6,0.15,32771.06,188.62,Credit Card
ORD-101653,2023-08-09,2023-08-12,Second Class,CUST-1405,Customer 265,Consumer,East,Kerala,Kochi,Office Supplies,Binders,Binders Item 1,4,0.05,5181.99,111.37,Net Banking
ORD-101654,2022-08-21,2022-08-23,Second Class,CUST-1655,Customer 53,Consumer,South,Uttar Pradesh,Lucknow,Furniture,Tables,Tables Item 8,2,0.0,15867.54,1567.36,Credit Card
ORD-101655,2022-08-12,2022-08-16,Second Class,CUST-1563,Customer 116,Consumer,West,Rajasthan,Jaipur,Office Supplies,Binders,Binders Item 1,6,0.0,6839.94,958.46,Credit Card
ORD-101656,2023-02-16,2023-02-19,Second Class,CUST-1747,Customer 158,Home Office,West,Tamil Nadu,Salem,Office Supplies,Paper,Paper Item 4,5,0.0,830.3,199.75,Net Banking
ORD-101657,2023-07-26,2023-07-31,Same Day,CUST-1990,Customer 338,Consumer,North,Delhi,New Delhi,Technology,Phones,Phones Item 14,4,0.0,152139.88,40224.0,COD
ORD-101658,2022-12-01,2022-12-08,Second Class,CUST-1839,Customer 26,Corporate,West,Gujarat,Surat,Office Supplies,Paper,Paper Item 15,6,0.0,5994.34,198.08,Net Banking
ORD-101659,2022-08-10,2022-08-11,Second Class,CUST-1958,Customer 210,Consumer,South,Tamil Nadu,Coimbatore,Technology,Copiers,Copiers Item 12,1,0.15,1376.45,150.66,Net Banking
ORD-101660,2022-02-06,2022-02-11,Standard Class,CUST-1938,Customer 329,Consumer,South,Karnataka,Bengaluru,Office Supplies,Binders,Binders Item 14,2,0.0,486.69,71.67,COD
ORD-101661,2022-10-05,2022-10-11,Standard Class,CUST-1695,Customer 244,Consumer,North,Tamil Nadu,Coimbatore,Office Supplies,Paper,Paper Item 1,2,0.0,496.65,28.48,UPI
ORD-101662,2022-07-15,2022-07-17,First Class,CUST-1103,Customer 139,Consumer,North,Delhi,New Delhi,Office Supplies,Envelopes,Envelopes Item 8,6,0.1,3484.88,77.62,COD
ORD-101663,2023-04-29,2023-05-05,Second Class,CUST-1697,Customer 267,Corporate,North,Kerala,Thiruvananthapuram,Furniture,Tables,Tables Item 3,7,0.2,37666.63,3232.45,UPI
ORD-101664,2022-08-30,2022-09-03,Standard Class,CUST-1126,Customer 262,Consumer,East,Karnataka,Mysuru,Furniture,Furnishings,Furnishings Item 15,5,0.0,32323.86,4069.98,Net Banking
ORD-101665,2022-11-20,2022-11-24,Second Class,CUST-1256,Customer 57,Consumer,South,Gujarat,Surat,Office Supplies,Storage,Storage Item 8,1,0.0,163.13,5.66,UPI
ORD-101666,2022-07-11,2022-07-13,Standard Class,CUST-1102,Customer 60,Corporate,East,Telangana,Warangal,Office Supplies,Paper,Paper Item 11,1,0.1,1096.74,188.71,UPI
ORD-101667,2022-01-17,2022-01-20,Standard Class,CUST-1972,Customer 399,Consumer,North,Rajasthan,Jaipur,Office Supplies,Art,Art Item 5,6,0.2,2988.18,535.76,Net Banking
ORD-101668,2023-06-08,2023-06-11,Second Class,CUST-1099,Customer 69,Home Office,South,Delhi,New Delhi,Technology,Copiers,Copiers Item 2,4,0.05,70995.1,3933.87,UPI
ORD-101669,2023-02-05,2023-02-09,First Class,CUST-1770,Customer 360,Home Office,East,Karnataka,Bengaluru,Furniture,Chairs,Chairs Item 9,7,0.0,83100.33,543.05,UPI
ORD-101670,2023-12-06,2023-12-10,Same Day,CUST-1382,Customer 46,Corporate,South,Tamil Nadu,Chennai,Technology,Machines,Machines Item 1,5,0.05,16844.29,3913.96,Debit Card
ORD-101671,2022-01-22,2022-01-29,Second Class,CUST-1373,Customer 187,Corporate,East,Gujarat,Vadodara,Office Supplies,Envelopes,Envelopes Item 9,4,0.2,1482.25,90.74,Credit Card
ORD-101672,2023-04-19,2023-04-20,Standard Class,CUST-1858,Customer 370,Home Office,South,Uttar Pradesh,Lucknow,Technology,Accessories,Accessories Item 6,7,0.0,229188.6,33217.71,UPI
ORD-101673,2022-04-30,2022-05-07,Second Class,CUST-1024,Customer 17,Corporate,North,Karnataka,Bengaluru,Technology,Accessories,Accessories Item 1,6,0.05,21778.41,2780.58,Debit Card
ORD-101674,2022-07-29,2022-08-05,Second Class,CUST-1101,Customer 20,Consumer,East,Karnataka,Bengaluru,Office Supplies,Binders,Binders Item 1,2,0.1,1846.83,192.86,UPI
ORD-101675,2022-11-02,2022-11-05,First Class,CUST-1299,Customer 118,Corporate,West,West Bengal,Kolkata,Office Supplies,Labels,Labels Item 10,5,0.15,5792.9,878.44,Net Banking
ORD-101676,2022-09-27,2022-09-29,Second Class,CUST-1192,Customer 250,Home Office,East,Kerala,Thiruvananthapuram,Technology,Copiers,Copiers Item 3,4,0.0,112871.95,12442.78,Credit Card
ORD-101677,2023-12-05,2023-12-08,Same Day,CUST-1271,Customer 390,Home Office,West,Rajasthan,Udaipur,Office Supplies,Paper,Paper Item 11,5,0.2,2059.41,496.84,COD
ORD-101678,2023-11-18,2023-11-19,First Class,CUST-1242,Customer 158,Consumer,East,Uttar Pradesh,Noida,Furniture,Chairs,Chairs Item 7,6,0.0,66701.09,6395.86,Net Banking
ORD-101679,2022-10-12,2022-10-18,Same Day,CUST-1949,Customer 380,Corporate,North,West Bengal,Siliguri,Technology,Accessories,Accessories Item 2,4,0.2,117477.76,28152.23,Credit Card
ORD-101680,2023-12-17,2023-12-21,Second Class,CUST-1312,Customer 219,Consumer,West,Maharashtra,Pune,Office Supplies,Paper,Paper Item 11,6,0.05,8482.84,348.02,Debit Card
ORD-101681,2023-11-07,2023-11-11,First Class,CUST-1661,Customer 354,Consumer,East,West Bengal,Siliguri,Office Supplies,Envelopes,Envelopes Item 5,1,0.0,1422.85,203.13,Debit Card
ORD-101682,2022-08-15,2022-08-16,Standard Class,CUST-1487,Customer 278,Home Office,South,Kerala,Thiruvananthapuram,Technology,Accessories,Accessories Item 2,3,0.1,62593.18,11327.98,UPI
ORD-101683,2023-01-16,2023-01-23,First Class,CUST-1737,Customer 139,Home Office,South,Delhi,New Delhi,Technology,Copiers,Copiers Item 8,3,0.15,22015.27,1682.2,Net Banking
ORD-101684,2023-04-05,2023-04-07,Same Day,CUST-1453,Customer 241,Corporate,South,Karnataka,Mysuru,Furniture,Bookcases,Bookcases Item 8,6,0.1,55759.58,6171.34,COD
ORD-101685,2022-01-07,2022-01-11,Same Day,CUST-1700,Customer 36,Home Office,East,Gujarat,Surat,Technology,Copiers,Copiers Item 4,1,0.0,12554.43,1820.11,UPI
ORD-101686,2022-01-29,2022-02-03,Second Class,CUST-1121,Customer 23,Home Office,South,Karnataka,Mysuru,Office Supplies,Binders,Binders Item 1,5,0.0,4977.83,817.35,Credit Card
ORD-101687,2022-02-02,2022-02-09,Second Class,CUST-1347,Customer 202,Home Office,South,Rajasthan,Jaipur,Technology,Machines,Machines Item 6,7,0.2,106229.34,10921.83,UPI
ORD-101688,2023-10-08,2023-10-12,First Class,CUST-1987,Customer 233,Consumer,East,Delhi,New Delhi,Office Supplies,Labels,Labels Item 8,7,0.15,3867.98,391.79,Credit Card
ORD-101689,2022-03-20,2022-03-25,Second Class,CUST-1181,Customer 297,Corporate,South,Gujarat,Surat,Technology,Phones,Phones Item 2,2,0.0,73514.41,12558.43,Debit Card
ORD-101690,2023-04-04,2023-04-05,First Class,CUST-1828,Customer 292,Consumer,North,Delhi,New Delhi,Office Supplies,Binders,Binders Item 13,1,0.0,475.05,48.97,UPI
ORD-101691,2023-07-24,2023-07-25,Second Class,CUST-1661,Customer 234,Consumer,North,Uttar Pradesh,Kanpur,Office Supplies,Binders,Binders Item 15,6,0.0,7367.49,1677.86,Credit Card
ORD-101692,2023-06-22,2023-06-29,Same Day,CUST-1700,Customer 351,Corporate,South,Kerala,Thiruvananthapuram,Technology,Phones,Phones Item 13,1,0.0,10098.27,2755.69,Debit Card
ORD-101693,2023-04-27,2023-05-01,First Class,CUST-1227,Customer 227,Home Office,West,Tamil Nadu,Madurai,Technology,Machines,Machines Item 3,7,0.1,175931.85,28692.33,Net Banking
ORD-101694,2023-03-06,2023-03-09,First Class,CUST-1641,Customer 130,Corporate,East,Tamil Nadu,Salem,Office Supplies,Storage,Storage Item 15,7,0.0,8829.59,1238.11,COD
ORD-101695,2022-10-12,2022-10-17,Second Class,CUST-1783,Customer 32,Home Office,East,Telangana,Hyderabad,Furniture,Furnishings,Furnishings Item 8,2,0.2,9671.42,1078.68,UPI
ORD-101696,2023-05-31,2023-06-02,Second Class,CUST-1582,Customer 274,Consumer,North,Tamil Nadu,Salem,Office Supplies,Art,Art Item 12,7,0.15,6791.18,997.39,UPI
ORD-101697,2022-04-09,2022-04-13,First Class,CUST-1753,Customer 362,Corporate,North,Karnataka,Mysuru,Furniture,Bookcases,Bookcases Item 5,4,0.0,20894.23,2460.28,Net Banking
ORD-101698,2023-02-01,2023-02-03,First Class,CUST-1269,Customer 25,Home Office,North,Maharashtra,Nagpur,Office Supplies,Paper,Paper Item 14,4,0.0,4050.1,702.33,Debit Card
ORD-101699,2023-05-04,2023-05-08,First Class,CUST-1225,Customer 360,Consumer,West,Maharashtra,Mumbai,Office Supplies,Envelopes,Envelopes Item 10,4,0.05,3368.11,780.65,Debit Card
ORD-101700,2022-02-08,2022-02-11,Same Day,CUST-1195,Customer 326,Consumer,South,Telangana,Warangal,Furniture,Furnishings,Furnishings Item 4,6,0.1,48471.06,1187.35,Debit Card
ORD-101701,2022-09-28,2022-10-01,First Class,CUST-1092,Customer 5,Corporate,South,Delhi,New Delhi,Technology,Copiers,Copiers Item 7,3,0.0,49102.83,13763.71,Debit Card
ORD-101702,2022-06-06,2022-06-13,Second Class,CUST-1108,Customer 27,Home Office,West,Delhi,New Delhi,Office Supplies,Labels,Labels Item 5,6,0.15,6167.39,1111.68,Credit Card
ORD-101703,2022-03-16,2022-03-23,Standard Class,CUST-1854,Customer 107,Home Office,East,Kerala,Thiruvananthapuram,Technology,Phones,Phones Item 5,6,0.2,168557.33,26514.79,COD
ORD-101704,2022-05-10,2022-05-13,Second Class,CUST-1314,Customer 173,Corporate,East,Tamil Nadu,Salem,Office Supplies,Labels,Labels Item 11,5,0.0,796.89,16.51,Net Banking
ORD-101705,2023-11-18,2023-11-24,Standard Class,CUST-1655,Customer 109,Corporate,South,Gujarat,Ahmedabad,Technology,Copiers,Copiers Item 11,6,0.15,109977.73,17245.81,Credit Card
ORD-101706,2022-03-25,2022-03-28,Same Day,CUST-1465,Customer 77,Home Office,East,Tamil Nadu,Salem,Furniture,Bookcases,Bookcases Item 11,3,0.0,18461.42,941.69,Net Banking
ORD-101707,2022-01-22,2022-01-23,Standard Class,CUST-1033,Customer 295,Consumer,South,Karnataka,Bengaluru,Office Supplies,Binders,Binders Item 13,2,0.0,1736.59,293.85,UPI
ORD-101708,2023-04-04,2023-04-05,Same Day,CUST-1326,Customer 154,Home Office,South,Maharashtra,Mumbai,Technology,Phones,Phones Item 12,7,0.0,133295.94,21173.98,Net Banking
ORD-101709,2023-06-23,2023-06-29,First Class,CUST-1062,Customer 100,Corporate,East,Uttar Pradesh,Lucknow,Furniture,Tables,Tables Item 11,3,0.0,19008.96,1730.1,Credit Card
ORD-101710,2023-12-08,2023-12-13,Same Day,CUST-1913,Customer 118,Consumer,North,Uttar Pradesh,Kanpur,Office Supplies,Storage,Storage Item 2,4,0.1,675.34,58.13,Debit Card
ORD-101711,2023-01-17,2023-01-19,Same Day,CUST-1864,Customer 259,Corporate,West,Tamil Nadu,Coimbatore,Office Supplies,Art,Art Item 4,2,0.0,2501.51,606.54,Debit Card
ORD-101712,2023-03-16,2023-03-20,First Class,CUST-1338,Customer 17,Consumer,West,Uttar Pradesh,Lucknow,Office Supplies,Storage,Storage Item 5,3,0.0,2402.73,334.5,Net Banking
ORD-101713,2023-08-27,2023-08-31,Same Day,CUST-1903,Customer 304,Home Office,South,Rajasthan,Jaipur,Technology,Machines,Machines Item 8,6,0.05,55214.19,4426.64,COD
ORD-101714,2022-01-21,2022-01-27,First Class,CUST-1643,Customer 41,Corporate,South,Telangana,Warangal,Office Supplies,Labels,Labels Item 2,4,0.0,3389.99,514.86,Debit Card
